kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_time0bk
3245000,K06314.01,FALSE POSITIVE,20.413812,5.806,496.4,148.5092
3246867,K06315.01,CANDIDATE,5.32737192,2.226,107.7,133.27114
3247294,K06316.01,FALSE POSITIVE,67.41958542,7.645,182171.0,133.431122
3248332,K06317.01,FALSE POSITIVE,7.363572395,5.7545,129696.0,138.70442
3249334,K06318.01,CANDIDATE,5.90260586,1.832,337.7,136.35507
3323289,K06319.01,FALSE POSITIVE,33.693201537,7.44219,508772.0,158.866724
3324069,K06320.01,CANDIDATE,22.80265,19.34,53.1,132.9476
4758350,K06447.01,FALSE POSITIVE,1.120997701,11.243,145.6,131.48486
4758368,K06448.01,FALSE POSITIVE,1.874967748,10.0159,31525.9,132.701553
4760959,K06449.01,CANDIDATE,29.9315174,2.53,353.0,135.0082
4764969,K06450.01,CANDIDATE,0.602277579,2.38,34.6,131.5303
4768756,K06451.01,FALSE POSITIVE,2.40440112,5.49,27.1,133.1975
4769824,K06452.01,FALSE POSITIVE,21.926779,10.05,198.6,135.5453
4773155,K06453.01,FALSE POSITIVE,25.706001174,10.969,464960.0,156.644215
4830859,K06454.01,CANDIDATE,27.2173855,3.268,155.9,144.6728
4832273,K06455.01,FALSE POSITIVE,501.90703,12.43,306.9,205.619
5353938,K06568.01,CANDIDATE,6.27651592,1.973,166.0,136.18032
5359678,K06569.01,FALSE POSITIVE,3.115304946,4.88748,149524.0,133.1240488
5380812,K06570.01,CANDIDATE,16.214474,4.149,161.7,136.435
5385469,K06571.01,FALSE POSITIVE,12.422524,13.55,33.9,141.875
5385647,K06572.01,FALSE POSITIVE,12.4269264,21.826,126.6,141.4499
5385667,K06573.01,FALSE POSITIVE,12.4261809,29.09,92.2,141.5307
5388229,K06574.01,FALSE POSITIVE,0.61810542,6.666,12264.0,131.74488
5389184,K06575.01,FALSE POSITIVE,1.06995136,1.322,54.8,132.30469
6421483,K06703.01,FALSE POSITIVE,2.158398259,8.1633,93038.0,131.894054
6421937,K06704.01,FALSE POSITIVE,359.534371,24.205,5732.0,218.68613
6423922,K06705.01,CANDIDATE,0.9951412,5.588,101.7,131.5268
6428942,K06706.01,FALSE POSITIVE,534.86668,8.19,565.0,209.0227
6436505,K06707.01,CANDIDATE,43.535891,4.712,576.6,155.20055
6437993,K06708.01,FALSE POSITIVE,1.39797542,9.06,43.2,131.6767
6442246,K06709.01,FALSE POSITIVE,2.2127498,3.054,22.7,132.7452
6443392,K06710.01,FALSE POSITIVE,0.776976021,1.95401,21245.0,132.2745574
7137798,K06836.01,FALSE POSITIVE,2.25353739,5.74622,182828.0,132.486708
7177553,K06837.01,FALSE POSITIVE,17.99646148,4.65638,62755.2,139.5431461
7177892,K06838.01,FALSE POSITIVE,1.386249249,2.99104,47187.6,132.742206
7185487,K06839.01,FALSE POSITIVE,0.53482911,0.996,704.0,131.7369
7198648,K06840.01,FALSE POSITIVE,0.566799833,5.543,198.0,131.64094
7199935,K06841.01,FALSE POSITIVE,0.566795728,2.79,18.9,131.8148
7200102,K06842.01,FALSE POSITIVE,14.665759784,3.65814,336981.0,139.5741023
7200225,K06843.01,FALSE POSITIVE,0.566780836,4.937,60.9,131.8749
8488381,K07888.01,CANDIDATE,4.7368156,2.84,35.3,131.7876
8111622,K06968.01,FALSE POSITIVE,15.44605962,4.5963,330907.0,145.5341274
8112013,K06969.01,FALSE POSITIVE,1.790518325,3.34624,61541.9,132.9384734
8115647,K06970.01,CANDIDATE,40.7698541,2.997,239.8,158.86363
8120820,K06971.01,CANDIDATE,129.222771,7.272,445.3,255.1859
8123170,K06972.01,FALSE POSITIVE,1.03905082,3.035,43.8,132.5348
8123937,K06973.01,FALSE POSITIVE,0.503201954,0.167,43.0,131.78436
8128965,K06974.01,FALSE POSITIVE,7.140373046,7.07032,205256.0,138.008012
8129189,K06975.01,FALSE POSITIVE,53.647084859,19.9499,219095.0,152.97204
8878681,K07103.01,FALSE POSITIVE,2.496328637,2.73115,20527.0,132.2054088
8879427,K07104.01,FALSE POSITIVE,16.31328124,4.45731,71589.0,136.853981
8879915,K07105.01,FALSE POSITIVE,1.721313779,3.54768,534625.0,132.5318957
8881169,K07106.01,CANDIDATE,5.01880305,1.823,98.7,132.25191
8890996,K07107.01,FALSE POSITIVE,1.50650745,2.622,27.8,132.98683
8906676,K07108.01,FALSE POSITIVE,8.209514329,4.14104,141387.0,134.0632157
8938628,K07109.01,FALSE POSITIVE,3.431126546,2.7986,40248.0,133.593104
8940961,K07110.01,FALSE POSITIVE,1.583334941,4.4854,177074.0,132.377894
8953278,K07111.01,CANDIDATE,23.59919017,2.05,,134.2797605
9821078,K07234.01,FALSE POSITIVE,8.429438192,3.94306,456346.0,132.2922535
9821428,K07235.01,CANDIDATE,299.70688,15.39,230.7,360.3939
9837013,K07236.01,CANDIDATE,14.461834,7.156,80.2,137.2566
9848420,K07237.01,FALSE POSITIVE,7.9320191,8.18,125.1,136.4321
9850387,K07238.01,FALSE POSITIVE,1.374249107,5.3181,136655.0,131.662968
9850912,K07239.01,FALSE POSITIVE,8.4804737,6.157,337.0,135.834
9852050,K07240.01,FALSE POSITIVE,0.94242156,1.89,,132.1165604
9873869,K07241.01,FALSE POSITIVE,4.994773558,4.48893,259761.0,136.1744922
10736223,K07367.01,FALSE POSITIVE,1.105094098,4.38191,730498.0,132.5461998
10736489,K07368.01,CONFIRMED,6.842939,2.8,,137.0596
10743600,K07369.01,FALSE POSITIVE,0.8170226,2.974,167696.0,132.022858
10751908,K07370.01,CANDIDATE,4.48538145,2.297,168.1,135.29081
10753734,K07371.01,FALSE POSITIVE,19.40669392,5.27765,464521.0,149.807826
10794242,K07372.01,FALSE POSITIVE,7.143708297,5.83451,202685.0,137.8041949
10794405,K07373.01,FALSE POSITIVE,0.952377862,4.0869,2122.3,132.335117
10809677,K07374.01,FALSE POSITIVE,3.521050679,3.5323,4879.8,134.218545
10812541,K07375.01,CANDIDATE,4.84847245,0.874,554.7,131.90954
11967004,K07499.01,FALSE POSITIVE,1.941635737,2.46683,69814.1,133.1097354
11968490,K07500.01,FALSE POSITIVE,0.539445498,2.2821,25302.2,131.898299
11970288,K07501.01,FALSE POSITIVE,20.7106853,42.737,1003.0,134.03192
12004679,K07502.01,FALSE POSITIVE,2.521245368,4.24027,418375.0,132.8563627
12004680,K07503.01,FALSE POSITIVE,2.52122764,2.249,127.3,132.86973
12004689,K07504.01,FALSE POSITIVE,2.5212708,2.706,163.3,132.8596
12013615,K07505.01,FALSE POSITIVE,8.202869679,7.29811,345937.0,138.5109062
12016243,K07506.01,CANDIDATE,11.8436119,6.044,199.3,138.0037
12022517,K07507.01,FALSE POSITIVE,3.442714533,3.36034,60039.0,132.3912568
6307521,K01126.02,FALSE POSITIVE,475.91706,22.86,967.3,588.8926
7037540,K01347.02,FALSE POSITIVE,0.858285844,1.799,43.4,131.87904
11129738,K01427.02,CANDIDATE,4.88446644,2.057,221.0,135.24744
10028792,K01574.04,CANDIDATE,8.9772888,4.72,97.5,133.44748
4860678,K01602.02,CANDIDATE,3.03359398,4.026,95.6,133.08355
5531953,K01681.04,CANDIDATE,21.9139549,3.271,584.4,148.52144
4349442,K01803.03,FALSE POSITIVE,6.238315363,2.501,82.9,134.3054225
7765528,K01840.02,CANDIDATE,9.3888216,4.154,192.7,134.42144
3327980,K06321.01,FALSE POSITIVE,2.115510941,7.2877,415163.0,131.99122
3329643,K06322.01,FALSE POSITIVE,1.015044104,10.994,158.2,131.56407
3335816,K06323.01,FALSE POSITIVE,3.711013336,3.31024,24989.1,132.4882537
3337438,K06324.01,FALSE POSITIVE,2.97606298,4.124,72.2,132.9637
3337548,K06325.01,FALSE POSITIVE,2.97586085,4.513,105.9,133.0352
3339538,K06326.01,FALSE POSITIVE,14.658013949,3.03316,129645.0,140.4756141
3341934,K06327.01,FALSE POSITIVE,18.839487435,5.62797,182722.0,137.7695421
3343866,K06328.01,FALSE POSITIVE,0.555973803,1.271,75.3,131.96589
4839180,K06456.01,FALSE POSITIVE,4.426344495,5.84235,276139.0,134.231165
4840263,K06457.01,FALSE POSITIVE,0.957823876,3.7232,104692.0,132.414882
4840818,K06458.01,FALSE POSITIVE,5.024768971,3.82433,53046.4,133.120142
4847832,K06459.01,FALSE POSITIVE,30.960216668,15.4308,340408.0,156.1595497
4851217,K06460.01,FALSE POSITIVE,2.470283788,7.8391,193828.0,133.251861
4851338,K06461.01,FALSE POSITIVE,1.23516416,4.713,64.6,131.99301
4851356,K06462.01,FALSE POSITIVE,1.23513471,5.44,42.8,132.0046
4862332,K06463.01,FALSE POSITIVE,0.8903331,2.643,134.1,131.5337
4862625,K06464.01,FALSE POSITIVE,20.000242814,5.0042,13137.9,134.82021
5393558,K06576.01,FALSE POSITIVE,10.217121652,4.35647,205223.0,137.2457336
5397905,K06577.01,FALSE POSITIVE,0.618060842,1.892,25.1,131.63533
5444392,K06578.01,FALSE POSITIVE,0.759764419,5.72501,393266.0,131.7927631
5456979,K06579.01,CANDIDATE,2.6528082,2.297,153.1,131.5439
5460835,K06580.01,FALSE POSITIVE,21.539269242,5.32432,143753.0,144.1542761
5462901,K06581.01,FALSE POSITIVE,5.270733213,2.7822,293637.0,136.180853
5466109,K06582.01,CANDIDATE,2.43135542,1.401,123.6,133.92077
5471010,K06583.01,FALSE POSITIVE,12.4232158,17.67,261.5,141.7294
6447326,K06711.01,FALSE POSITIVE,4.3206933,50.68,147.9,131.8905
6448768,K06712.01,FALSE POSITIVE,16.486796364,7.06797,48942.8,131.6041706
6449291,K06713.01,FALSE POSITIVE,5.7768734,5.762,71.0,133.6218
6449552,K06714.01,FALSE POSITIVE,20.148807707,8.52557,526949.0,135.8116283
6452742,K06715.01,FALSE POSITIVE,0.687772143,2.56725,40368.3,131.8669185
6464285,K06716.01,FALSE POSITIVE,0.843651274,2.80468,305452.0,131.9478111
6466939,K06717.01,FALSE POSITIVE,1.142946648,3.40234,412554.0,131.9010021
6468938,K06718.01,FALSE POSITIVE,7.217010987,4.4215,78713.8,135.4523674
8429014,K07885.01,FALSE POSITIVE,9.72869627,5.628,252.2,140.71571
7200301,K06844.01,FALSE POSITIVE,0.566791802,2.2,49.3,131.81736
7203179,K06845.01,FALSE POSITIVE,2.245738777,8.61629,483487.0,133.2650421
7203194,K06846.01,FALSE POSITIVE,2.24572117,3.88,48.2,133.26678
7204073,K06847.01,FALSE POSITIVE,0.566801906,1.626,89.7,131.79673
7212722,K06848.01,FALSE POSITIVE,2.316171991,4.03025,251484.0,132.311636
7217088,K06849.01,CANDIDATE,12.54474243,1.24,263.1,139.58304
7280953,K06850.01,FALSE POSITIVE,0.56680208,1.22,,131.7056
7281217,K06851.01,FALSE POSITIVE,0.566810701,6.19,200.0,131.80761
7281229,K06852.01,FALSE POSITIVE,0.566813319,3.752,129.1,131.78768
8143170,K06976.01,FALSE POSITIVE,28.787257509,13.953,49618.4,137.094192
8145789,K06977.01,FALSE POSITIVE,0.835315046,2.45449,16876.4,131.9570817
8145958,K06978.01,CANDIDATE,3.07551068,1.683,46.1,134.46857
8155584,K06979.01,FALSE POSITIVE,26.0164225,4.1768,41109.0,157.37769
8155654,K06980.01,CANDIDATE,6.29340543,3.024,96.4,133.8686
8158324,K06981.01,FALSE POSITIVE,593.19521,25.65,227.3,333.732
8162376,K06982.01,FALSE POSITIVE,0.706430188,1.301,50.8,132.14208
8167504,K06983.01,CANDIDATE,7.7021729,3.987,74.6,138.4181
8953281,K07112.01,FALSE POSITIVE,0.78430061,2.952,254.7,132.23164
8953426,K07113.01,FALSE POSITIVE,2.665875491,7.59461,161389.0,131.6187983
8953475,K07114.01,FALSE POSITIVE,2.6658312,5.771,40.8,131.627
8957572,K07115.01,FALSE POSITIVE,1.5765874,15.18,29.2,132.4469
8958811,K07116.01,CANDIDATE,2.52557582,2.32,35.4,133.06586
8958939,K07117.01,CANDIDATE,8.2927558,4.784,103.3,135.0352
8958939,K07117.02,CANDIDATE,22.786522,2.197,228.3,153.2108
8973000,K07118.01,FALSE POSITIVE,28.027891356,17.3269,243231.0,158.348172
9881258,K07242.01,FALSE POSITIVE,2.028512246,5.00309,121562.0,132.8392103
9899153,K07243.01,FALSE POSITIVE,1.33256167,3.743,59.5,132.0567
9899193,K07244.01,FALSE POSITIVE,1.332567821,3.4844,31.0,132.0544581
9899410,K07245.01,FALSE POSITIVE,1.332545609,3.997,278.2,132.05755
9899421,K07246.01,FALSE POSITIVE,1.33256256,3.088,174.9,132.04698
9899577,K07247.01,FALSE POSITIVE,1.33258981,3.987,78.4,132.0364
9899583,K07248.01,FALSE POSITIVE,1.33258375,4.081,60.9,132.0362
9906489,K07249.01,FALSE POSITIVE,8.9648813,61.23,454.5,137.5394
10815677,K07376.01,CANDIDATE,1.284241817,1.965,166.5,132.65223
10816107,K07377.01,FALSE POSITIVE,2.161583501,4.0537,50163.0,131.80273
10843431,K07378.01,CONFIRMED,8.7396758,3.866,1431.0,136.5829
10847907,K07379.01,FALSE POSITIVE,0.535493486,2.57,54.0,131.743209
10848097,K07380.01,CANDIDATE,15.9474242,1.127,191.7,137.49449
10849244,K07381.01,FALSE POSITIVE,24.261683827,7.1617,192283.0,147.2417593
10857589,K07382.01,FALSE POSITIVE,32.532521502,13.3991,83468.4,147.077355
10866969,K07383.01,CANDIDATE,50.0122,3.426,210.4,153.9789
12022718,K07508.01,FALSE POSITIVE,4.627775175,3.4079,5675.1,133.390355
12053823,K07509.01,FALSE POSITIVE,28.7850347,2.102,102.9,145.7978
12067960,K07510.01,CANDIDATE,5.60682001,2.714,150.7,135.84466
12071006,K07511.01,FALSE POSITIVE,6.096030635,18.4531,901661.0,135.0308909
12105785,K07512.01,FALSE POSITIVE,31.953038766,8.0461,17703.4,142.708054
12106875,K07513.01,FALSE POSITIVE,5.9371708,4.954,157.1,135.957
12157983,K07514.01,FALSE POSITIVE,0.577844035,4.291,320.4,131.88058
12164751,K07515.01,FALSE POSITIVE,2.630090609,13.6817,516932.0,132.224741
12217907,K07516.01,FALSE POSITIVE,43.204596783,15.0402,202488.0,146.5978539
10028352,K01957.02,FALSE POSITIVE,1.75147897,7.89,76.7,132.47509
6307083,K02050.02,CANDIDATE,3.17796408,0.542,47.7,134.35285
7620413,K02103.02,CANDIDATE,3.66520844,3.308,65.8,131.50911
11705004,K02199.02,CANDIDATE,3.05293416,2.155,227.5,132.96692
2854181,K02232.02,CANDIDATE,12.834857,2.092,293.9,134.37229
5978559,K02321.02,CANDIDATE,36.2530992,4.73,152.1,142.0377
8838950,K02421.02,CANDIDATE,4.02321842,2.162,81.2,135.41629
6867555,K02439.02,CANDIDATE,7.5017934,4.271,134.8,138.8271
12208631,K02449.02,CANDIDATE,0.912351255,1.072,111.8,131.59612
3346543,K06329.01,CANDIDATE,12.4701111,3.616,89.7,143.7236
3352751,K06330.01,FALSE POSITIVE,3.495457889,6.9796,114625.0,132.083941
3356193,K06331.01,CANDIDATE,5.8229815,2.8,281.6,133.999
3427776,K06332.01,FALSE POSITIVE,4.01668015,2.2828,38007.0,134.240703
3437739,K06333.01,FALSE POSITIVE,1.89134156,5.891,68.4,132.6518
3440230,K06334.01,FALSE POSITIVE,2.881100027,9.43866,662832.0,134.238752
3441340,K06335.01,FALSE POSITIVE,0.806277023,7.275,70.8,131.78567
3448323,K06336.01,FALSE POSITIVE,0.513482156,2.732,91.6,131.75477
4862625,K06464.02,FALSE POSITIVE,225.66716,16.6,342.9,195.6621
4863369,K06465.01,FALSE POSITIVE,4.24748886,3.053,121.0,132.0562
4863753,K06466.01,FALSE POSITIVE,1.000012952,1.221,36.0,131.7614
4902030,K06467.01,FALSE POSITIVE,0.878803439,2.74503,410723.0,132.267269
4908495,K06468.01,FALSE POSITIVE,1.560158562,3.4248,240156.0,132.368518
4912589,K06469.01,FALSE POSITIVE,34.188302705,3.01179,118440.0,132.1423013
4914709,K06470.01,FALSE POSITIVE,8.65303996,1.091,497.0,136.66798
4914737,K06471.01,FALSE POSITIVE,8.65311903,1.273,206.8,134.30128
5471141,K06584.01,FALSE POSITIVE,12.4253812,19.781,115.3,141.5493
5471328,K06585.01,FALSE POSITIVE,12.42555999,28.083,2964.8,133.96829
5471415,K06586.01,FALSE POSITIVE,12.4257442,29.122,936.0,141.52382
5471480,K06587.01,FALSE POSITIVE,12.4254241,24.98,378.9,141.5418
5475712,K06588.01,FALSE POSITIVE,2.991884392,7.5583,123880.0,134.175892
5479973,K06589.01,FALSE POSITIVE,1.795273026,7.3232,125416.0,131.870391
5513822,K06590.01,FALSE POSITIVE,0.755109271,2.619,23.2,131.81838
5513833,K06591.01,FALSE POSITIVE,0.755101141,3.371,76.7,131.8211
6471229,K06719.01,FALSE POSITIVE,1.75251585,3.489,125.9,132.7544
6471230,K06720.01,FALSE POSITIVE,1.752450163,3.0255,55.5,132.8015023
6521174,K06721.01,FALSE POSITIVE,8.27923132,2.355,164.9,133.81711
6521542,K06722.01,FALSE POSITIVE,2.212877035,4.66961,376200.0,132.682428
6522353,K06723.01,FALSE POSITIVE,0.845097627,1.873,86.5,132.12136
6522750,K06724.01,FALSE POSITIVE,17.445640466,6.08966,334158.0,135.7462627
6523216,K06725.01,FALSE POSITIVE,14.313157391,8.90236,21566.9,138.2205171
6531485,K06726.01,FALSE POSITIVE,0.676990194,1.69459,20505.9,131.8017098
6531801,K06727.01,FALSE POSITIVE,0.515875396,1.21,1773.0,131.7013
7281356,K06853.01,FALSE POSITIVE,2.83401711,5.938,84.2,133.5005
7281399,K06854.01,FALSE POSITIVE,0.566803996,3.399,141.6,131.80782
7281410,K06855.01,FALSE POSITIVE,0.56681118,2.06,,131.7883893
7281616,K06856.01,FALSE POSITIVE,0.566799927,4.71,145.1,131.83464
7281699,K06857.01,FALSE POSITIVE,0.566786121,3.404,81.8,131.8363
7282008,K06858.01,FALSE POSITIVE,0.56679797,4.503,72.6,131.841
7285616,K06859.01,FALSE POSITIVE,0.566802891,1.861,49.2,131.79487
7335514,K06860.01,CANDIDATE,0.576732089,1.856,35.4,132.07378
8178616,K06984.01,FALSE POSITIVE,1.01884975,3.233,30.9,132.0857
8180290,K06985.01,CANDIDATE,10.9279755,2.486,71.5,139.9174
8183389,K06986.01,FALSE POSITIVE,32.440339204,4.50984,287602.0,142.2555263
8192861,K06987.01,FALSE POSITIVE,0.552141897,4.985,105.6,131.77199
8193315,K06988.01,FALSE POSITIVE,2.62387291,4.61248,232468.0,134.0049825
8195877,K06989.01,FALSE POSITIVE,0.75509861,2.6423,60334.0,131.962107
8196180,K06990.01,FALSE POSITIVE,3.671661096,4.29947,129243.0,132.0909174
8210721,K06991.01,FALSE POSITIVE,22.673145675,6.6324,65410.8,138.145641
8977176,K07119.01,FALSE POSITIVE,0.50948306,3.14,74.6,132.0386
9001468,K07120.01,FALSE POSITIVE,17.329965871,8.43812,252721.0,142.727156
9005854,K07121.01,FALSE POSITIVE,1.890227354,3.855,112262.0,131.678589
9007918,K07122.01,FALSE POSITIVE,1.387206724,3.82527,151432.0,132.8469146
9007953,K07123.01,FALSE POSITIVE,1.38718209,2.595,45.5,132.8579
9024857,K07124.01,FALSE POSITIVE,35.026564845,2.90121,120249.0,160.6019871
9025739,K07125.01,CANDIDATE,7.918267,3.478,83.7,134.1991
9029486,K07126.01,FALSE POSITIVE,3.138580493,4.16343,233337.0,132.330622
9906802,K07250.01,FALSE POSITIVE,9.26147679,1.77,,135.1085808
9906841,K07251.01,FALSE POSITIVE,581.0723,15.81,1364.2,371.0249
9909965,K07252.01,CANDIDATE,10.2170589,2.259,121.3,139.1299
9913481,K07253.01,FALSE POSITIVE,3.50474265,8.2852,88625.0,133.319536
9913798,K07254.01,FALSE POSITIVE,2.14344093,3.9741,133317.0,133.497247
9932197,K07255.01,CANDIDATE,86.95432088,12.11,,187.7282221
9934208,K07256.01,FALSE POSITIVE,9.058487716,4.14334,127971.0,137.3378842
9936698,K07257.01,FALSE POSITIVE,2.856085147,4.5776,173843.0,133.39298
10867017,K07384.01,FALSE POSITIVE,0.876941133,1.296,73.5,132.26899
10909274,K07385.01,FALSE POSITIVE,39.238141571,6.07183,439208.0,148.651652
10920813,K07386.01,FALSE POSITIVE,53.7406575,47.2475,116722.0,209.294733
10923260,K07387.01,FALSE POSITIVE,7.436016459,4.16284,106527.0,136.518226
10924400,K07388.01,FALSE POSITIVE,0.750737313,1.712,38.8,131.82143
10932270,K07389.01,CANDIDATE,27.5837778,1.516,202.5,142.9808
10936427,K07390.01,FALSE POSITIVE,14.361021578,13.2895,459877.0,138.842986
10937609,K07391.01,FALSE POSITIVE,2.570431263,5.49699,76826.0,133.189517
10965963,K07392.01,FALSE POSITIVE,6.64024496,6.03491,224329.0,132.775862
12251779,K07517.01,FALSE POSITIVE,14.844240386,6.83577,83412.4,134.2337694
12268220,K07518.01,FALSE POSITIVE,4.42158021,10.4532,61032.0,134.395447
12302391,K07519.01,FALSE POSITIVE,25.321698729,4.45367,119590.0,139.687525
12304728,K07520.01,CANDIDATE,3.14735789,3.643,51.8,133.3871
12306808,K07521.01,FALSE POSITIVE,37.878483588,10.5972,222232.0,138.128618
12351927,K07522.01,FALSE POSITIVE,10.116144515,2.70314,58143.5,139.9824969
12353633,K07523.01,FALSE POSITIVE,0.684496369,2.263,28.4,131.92125
12353720,K07524.01,FALSE POSITIVE,1.953285321,1.67598,1520.3,133.1432
8565912,K07898.01,FALSE POSITIVE,1.012174295,4.6617,323029.0,131.90835
7778767,K02523.02,CANDIDATE,2.61090223,1.976,222.5,133.25501
9026749,K02564.02,CANDIDATE,17.6637979,6.194,67.9,144.239
10916600,K02623.02,CANDIDATE,4.02664625,3.771,30.0,134.3954
6198182,K02636.02,CANDIDATE,5.1777226,8.275,41.7,133.5044
5695396,K00283.03,CANDIDATE,9.48814747,1.163,47.9,139.17907
6964929,K02756.02,CANDIDATE,5.06993245,3.241,93.6,135.836
2853828,K02896.02,FALSE POSITIVE,346.36642,14.94,148.2,365.2864
7008149,K02918.02,FALSE POSITIVE,0.51554111,0.87,,131.6708765
3458919,K06337.01,FALSE POSITIVE,0.892061734,2.24307,75590.0,131.815603
3542573,K06338.01,FALSE POSITIVE,3.471399214,5.07707,92284.9,133.7510303
3543270,K06339.01,FALSE POSITIVE,4.176929219,5.2003,70355.0,133.197382
3544678,K06340.01,FALSE POSITIVE,6.3762199,2.24,,134.9584
3545626,K06341.01,CANDIDATE,9.78184193,2.3,,132.3447759
3547178,K06342.01,CANDIDATE,8.1770751,4.608,44.3,136.8217
3548622,K06343.01,CANDIDATE,569.45051,9.63,425.4,143.4648
3556742,K06344.01,FALSE POSITIVE,0.823014905,3.5426,850.5,132.160787
4917014,K06472.01,FALSE POSITIVE,0.796815149,1.0727,55.9,131.9743416
4931073,K06473.01,FALSE POSITIVE,26.951237675,8.27486,86749.2,150.923211
4932691,K06474.01,FALSE POSITIVE,18.11208877,6.7828,116633.0,134.713916
4939265,K06475.01,CANDIDATE,4.84505985,2.078,298.4,134.94868
4940201,K06476.01,FALSE POSITIVE,4.408295716,3.62479,37964.0,134.280413
4946680,K06477.01,FALSE POSITIVE,8.665259912,3.1088,1840.6,132.216249
4947726,K06478.01,FALSE POSITIVE,4.726086185,4.39793,181820.0,132.9230889
4948863,K06479.01,FALSE POSITIVE,8.643550046,3.1273,67298.6,139.8333977
8308516,K07880.01,CANDIDATE,623.70774,6.688,250.9,303.3588
5529501,K06592.01,FALSE POSITIVE,1.51945182,2.95,13.7,132.5975
5529560,K06593.01,FALSE POSITIVE,0.759755409,2.734,70.0,131.79602
5530881,K06594.01,FALSE POSITIVE,5.082523739,5.04732,276277.0,132.9614122
5534476,K06595.01,FALSE POSITIVE,1.02547271,1.996,27.0,131.6002
5534702,K06596.01,FALSE POSITIVE,1.025465924,3.71841,152685.0,131.6091403
5535280,K06597.01,FALSE POSITIVE,74.985292949,6.23451,105346.0,146.1390004
5552808,K06598.01,CANDIDATE,10.95210361,1.5,,132.6922455
5553624,K06599.01,FALSE POSITIVE,25.762056721,14.8694,447716.0,139.7346639
5564082,K06600.01,CANDIDATE,2.70581614,6.56,46.9,132.53726
6543682,K06728.01,FALSE POSITIVE,1.195516859,6.17216,513813.0,132.302869
6545018,K06729.01,FALSE POSITIVE,1.995728294,6.43532,251876.0,132.839699
6548447,K06730.01,FALSE POSITIVE,10.768391927,12.5252,107382.0,137.679347
6551106,K06731.01,CANDIDATE,3.84615171,2.24,137.1,133.3817
6584167,K06732.01,FALSE POSITIVE,0.733724504,2.208,45.9,132.02461
6584278,K06733.01,CANDIDATE,1.28940823,3.652,32.1,132.0764
6590726,K06734.01,CANDIDATE,498.27269,8.92,534.0,146.1528
6591789,K06735.01,FALSE POSITIVE,5.08840787,4.77204,386682.0,134.3553111
6593363,K06736.01,FALSE POSITIVE,18.527824075,5.88678,76231.1,139.2576071
7336754,K06861.01,FALSE POSITIVE,12.155241119,6.84353,85531.5,133.7671874
7345335,K06862.01,CANDIDATE,11.0495766,2.13,102.8,138.535
7350067,K06863.01,CONFIRMED,4.48559215,0.8161,2265.0,135.43172
7362534,K06864.01,FALSE POSITIVE,0.566789763,4.008,25.4,131.81846
7362632,K06865.01,FALSE POSITIVE,0.566811926,4.181,82.6,131.79708
7365447,K06866.01,FALSE POSITIVE,2.525386934,3.71613,124878.0,133.913493
7366036,K06867.01,FALSE POSITIVE,0.566801506,1.738,29.5,131.7969
7366065,K06868.01,FALSE POSITIVE,0.566803738,1.8481,100.6,131.79343
8211521,K06992.01,FALSE POSITIVE,1.69421771,4.161,91.1,132.006
8227086,K06993.01,CANDIDATE,13.8086331,3.613,207.1,141.604
8227464,K06994.01,CANDIDATE,4.25907841,4.513,28.1,135.5815
8229048,K06995.01,FALSE POSITIVE,2.739477089,3.18229,32096.1,131.930634
8231877,K06996.01,FALSE POSITIVE,1.307761491,2.22271,13941.0,131.777769
